run,silhouette,davies_bouldin,calinski_harabasz,coherence_cv,eta_squared,js_divergence
run1,-0.21540722723625552,11.752375542102625,4.726005080357655,0.3435943288026166,0.03693899211272065,0.0033125829368015145
run2,-0.15554666386326832,1.2920733814403313,51.73021965056765,0.36575293227538264,0.02198445686748216,0.32224807027258423
run3,0.01356741591232683,6.977368892539325,66.6910472935521,0.44108453952748594,0.09045983961606423,0.12325754034803124
run4,-0.01610504277050495,1.9355082621285884,76.13031755316696,0.4209140382183799,0.014351356479754173,0.3523177801146197
run5,-0.12817710638046265,2.878209028433334,14.962403426203846,0.3625905029901483,0.1029745420225056,0.025941972827673448
