user_pk,follower_pk,follower_username,follower_count
65189774885,64045800358,lan_chau_ding_69,38
65189774885,353831196,iamkrisami,48
65189774885,43470497829,edit.h_825,8
65189774885,16090014978,msdotcat,135
65189774885,18652227875,wen69e93,63
65189774885,72093871874,infp_survive_in_hongkong,2
65189774885,72302618579,dou.0513,0
65189774885,61869138097,liedown9,2
65189774885,587986576,0617_adam,142
65189774885,54537529106,rainbow.ablessingspace,1289
65189774885,5427969729,fung.h_,130
65189774885,208659054,nancywu1214,87
65189774885,46004519,tzupits,27
65189774885,39847016,shanjiechiu,7
65189774885,260301855,liketoeatliketodrinkisme,0
65189774885,55459681498,puppylovescircle,301
65189774885,70920224107,iamzhuyu,0
65189774885,1403598,kikicheung,130
65189774885,182292218,uclarix,57
65189774885,721577,makotomoto,63
65189774885,589783897,ken.liu__0930,94
65189774885,3899575910,susiebook,28
65189774885,362021766,wan_ella_,693
65189774885,45073295450,boswco,47
65189774885,337733143,renee_faith_official,190
65189774885,2202959161,ashleigh.chang,33
65189774885,1699134669,ng_chill_guy,402
65189774885,57660875294,elitewwwqq,0
65189774885,478891798,elephant.chen,86
65189774885,1546367952,k0321w,78
65189774885,71015455124,294898950a,2
65189774885,3321454158,mason_0105,113
65189774885,51245703,_leoho,596
65189774885,12960404781,yu.mint_,0
65189774885,284759986,ihomew,62
65189774885,62113498311,ranningrainn,806
65189774885,3610223581,li_y.j,22
65189774885,39873674971,_pmjoe,3768
65189774885,24270691556,uncle.eric520,47
65189774885,1427475665,oli_ilov,144
65189774885,291120503,cynthiachiinn,159
65189774885,34901274292,_aitsehh_,164
65189774885,1991900247,chen7099,2902
65189774885,297984302,esther_esther_,102
65189774885,500838437,daryltong0804,124
65189774885,1400957665,wei.h.zhen,90
65189774885,7901213498,emili33yu,37
65189774885,7946472992,_thatharry,58
65189774885,1198831521,life_jouuu,207
65189774885,3007328385,single_poor_ugly,736
65189774885,4899474940,occcccccccccccc_,1
65189774885,51267010576,szesweet1835,3
65189774885,233559708,evontsoi,56
65189774885,2221174427,cchui9121,21
65189774885,191561063,paullam0906,259
