user_pk,follower_pk,follower_username,follower_count
48304614630,70827288556,thebenedikto,0
48304614630,51519863550,shahadath_hossain_hridoy,1
48304614630,3639456288,not_really_fakir,13
48304614630,6383408955,franjmadrid,57
48304614630,65092711195,btw__iam__mastan,3
48304614630,7294744040,nee_sha_chhetri,34
48304614630,18819992004,arun.nani.attuvassery,540
48304614630,36530024989,__.fatimaejaz,7
48304614630,70883652241,rs_raisul444,102
48304614630,1181801800,abhishek_kumar31415,14
48304614630,16369147513,__meenna__,101
48304614630,60215323865,amonfransinc,12
48304614630,61316978079,rohanislam.xyz,2958
48304614630,65262514918,_heti_41__,4
48304614630,5689136977,coco.ana82,51
59260262899,70541664994,chiari.cv,11
59260262899,57256749958,ju23410.z,19
59260262899,64285329543,awht1dos,0
59260262899,56771186931,sleepy.sofiii,61
59260262899,59244333012,maruchita2013,43
59260262899,60480790457,yoss__barret,58
59260262899,23420647168,evexxllz,21
59260262899,34824582018,lupeemarin_,185
59260262899,58428095426,bernlxy,85
59260262899,4338313379,jeronimosandez,103
59260262899,57814111245,ka0rii_.16,44
59260262899,26816975228,_ani_avilaaa,45
59260262899,4582804544,kessysanttos_,44
59260262899,8264659519,sayago.leandro,56
59260262899,39879315804,iknow_cookie,156
59260262899,5325208420,joroldan_,129
59260262899,56861326574,meharsprivatee,52
59260262899,48035949227,r1110t_g1rl,263
59260262899,64571557571,la_bellaka_mt_,20
59260262899,13307012174,lidiaanelisa,36
59260262899,8156987885,dr.herpenderp,66
59260262899,64225784602,benjaajtr_,22
59260262899,53538103096,dudenotperfect346,149
59260262899,64662982022,7alya08,23
31142773517,8475071139,anxietaee_,5
31142773517,1134455208,mommalady_og,175
31142773517,27607031920,notlamemom1,4
31142773517,72109713732,politics_stuff_only,3
31142773517,60646291641,laurascary,50
31142773517,32417812054,sunflower.daydreamer,22
31142773517,2200494479,myrabatchelder_,1060
31142773517,6870673021,fratpres.ky,45
31142773517,52176973134,snarkystoner,0
31142773517,3576313421,genie_of_the_coffin,45
31142773517,13536401451,xnindigo,1
31142773517,334191109,fhchin,89
31142773517,61554623691,natalieaponte44,104
31142773517,1563068194,caryn.feldmanirmiter,661
31142773517,67798936798,flickrbright,9
31142773517,58660236223,leifskyeboutique,8
31142773517,22065010,stacey_and_ella,47
31142773517,45374251599,hexbenjamin,87
31142773517,11103246456,sketchyrobby,18
31142773517,3621081931,bandskat1,31
31142773517,1272853704,liraels.path,16
31142773517,52629863454,halawooyah,12
31142773517,1492145351,kimkim0506,39
31142773517,256806156,amandakd12,91
31142773517,3115694511,jeffersonlynn,0
31142773517,4706104042,shawnyli,114
31142773517,44176814962,sm57018,16
31142773517,220535189,ecmiller13,0
31142773517,903529292,laralou2015,60
31142773517,3097382657,graemebles,44
31142773517,8011178071,beautifullyhomelife,2
31142773517,12812409,caringloudly,60
31142773517,30879383980,hey_i_gotta_go,0
31142773517,7456769312,kourtisediting,1538
31142773517,427578480,always_a_jayhawk,94
31142773517,3535220531,fallenmarz,72
31142773517,1131875628,rachelyurek,77
31142773517,71453691878,jaidens.gallery,0
31142773517,977356,emilyrapacz,44
31142773517,48932617921,magpie.drive,19
31142773517,1421477850,hrmrae,13
31142773517,28031924,whitneyngillilan,154
31142773517,2341380183,anson.yeg,233
31142773517,555104723,_yagirlg_,51
31142773517,56984944511,donebeinggood,254
31142773517,1305677913,benjaminmsparks,24
31142773517,23267392,christinec08,11
31142773517,22753439786,steve178390,153
31142773517,45856620217,ash.tree.dweller,0
31142773517,3285908377,kdawnks1,18
66173660653,66193948845,eugenmasoldt62,310
66173660653,69562194163,jbucco73,8
66173660653,68777372868,_theycallme.lex,45
66173660653,57892322691,_lvpa_,91
66173660653,70121203399,danielvaquep_,0
66173660653,56803268172,bow_window974,72
66173660653,61325662900,ja.ylen3703,18
66173660653,72056808156,wes.hybird,1
66173660653,63546382952,alashevsss,421
66173660653,49959944149,fazal_ali02,7
66173660653,53912487450,manhalfalien,139
66173660653,35826002350,ittskaylyn,979
66173660653,8026903345,rayyyybaee,2245
66173660653,62359652343,omar._cruz_bleach,183
66173660653,46634422196,josebatistaluz,1008
66173660653,65522829879,nestor4815758,2329
66173660653,71154363027,a_hum.ai.n_revolution,420
66173660653,70821349184,monkeyoxygen86,0
66173660653,68255941018,jayswantsummore,82
66173660653,63773076501,810.iulia,359
66173660653,71844944954,getpicscaler,6
66173660653,70358550688,liviazipz,118
66173660653,71574000340,bakerman2619,33
66173660653,71571194527,allthings_vibes,685
385799743,218502864,imads92,53
385799743,3118932569,st335i,43
385799743,1396189605,einmalik1,143
385799743,23180499,johannafunnell,38
385799743,44162963819,dz45_,2253
385799743,1591837542,fadil.rafeek,63
385799743,54101460392,6kmsa,21
385799743,1458026452,tfcn,64
385799743,65909951363,milantetley,70
385799743,7217590197,whogilchrist,166
385799743,2070071805,kk.maz,111
385799743,972979579,seba_popa,59
385799743,3320502423,andythurgood,35
385799743,307776396,mxeraikhi,87
385799743,222497709,gxgibreel,67
385799743,15764714,nedumpls,289
385799743,40944315928,ori.asulin.14,24
385799743,308147058,mrtariqss,25
385799743,7419992772,nolimitrix,395
385799743,602863573,ip.t,42
385799743,1603210205,nithin_christy,120
385799743,194904489,zeesean2813,222
385799743,204119145,al.meraikhi,170
385799743,29947820,jalmeraikhi,341
385799743,211242706,shaikha_maz,45
385799743,8155498590,lukiedeluxe,328
385799743,407859309,shamsi_s,9
