user_pk,follower_pk,follower_username,follower_count
2315042492,5832502235,liu_sunny__,10
2315042492,4490759368,brabus1207,60
2315042492,2221645685,w0372201652200,88
2315042492,54413162062,yehms0124,3
2315042492,64743982739,changlong_tw,31
2315042492,1536519232,liaochir,32
2315042492,369576241,kaichi0926,51
2315042492,6747396820,stephenlee6383,5
2315042492,8535375926,te_tseng_hsu,36
2315042492,7734977850,flighthenryry,146
2315042492,490188174,aprillu921,40
2315042492,1142302016,874_xy,324
2315042492,50268601590,pinshanjhu,0
2315042492,5583435156,leannchen1009,7
2315042492,3078991090,chang_curtis,21
2315042492,1322073885,xiuhaoluo,85
2315042492,454760553,ci747,95
2315042492,45947741021,peifang555,0
2315042492,1994754547,martyhuang,20
2315042492,2338534218,davidwithbig_underwear,28
2315042492,3476089478,ccfeef1,0
2315042492,1963145977,ching_1688,56
2315042492,3803990010,z520314,43
2315042492,60367167839,aerolife123,48
2315042492,285619963,easonchen7111,200
2315042492,474428704,ronwayyang,44
2315042492,3271272439,kos.lu.s_s.v,22
2315042492,6136053836,lunaeyelash0201,48
2315042492,8431433493,syuan1349,102
2315042492,35192869016,zhangshiming48,40
2315042492,901730941,c.h.k.taiwan,110
2315042492,3303266221,lin_2694_,19
2315042492,2116982799,l_bellababy,62
2315042492,1192045048,chiu620723,164
2315042492,60279408469,angelababy_5201314,50
2315042492,62263436086,ying.lifeandtravel,8
2315042492,430722619,leo_kao_chiatse,323
2315042492,53350244,scott_liaoyuuu,552
2315042492,4815015455,robertlin8008,44
2315042492,6769007846,greeceproperties,1062
2315042492,1553961833,peterchoutw,456
2315042492,9250515152,davisllulu,9
2315042492,53459173314,cjl591302,1
2315042492,3006235961,hair_0823_l4l,265
2315042492,7979089267,chunhuakao,2
2315042492,3140038780,chenyanting9200,0
2315042492,318759545,judyhsu8,42
2315042492,6416696075,kittyhu_2280,36
2315042492,43413021631,fang.wei909,12
2315042492,2430744398,joowonsim,15
2315042492,1178023148,j28940492000,245
2315042492,1384488873,aliku168,82
2315042492,1642508980,juifen_liang,14
2315042492,1654737794,kenneth.chow.315,27
2315042492,543632820,fr.shengkaulitz,162
2315042492,35641875281,juyujie,1
2315042492,48814462442,love177528,0
2315042492,1023831362,hongseanggu,90
2315042492,1906552524,namgyal_chimei,2
2315042492,7681472514,jineneww,0
2315042492,5548250841,lala88168168,27
2315042492,4144437837,rebeccalin0618,0
2315042492,515399573,ohteybbji,65
2315042492,1749387362,italian_teacher_taipei_taiwan,599
2315042492,1433248070,larciscoollish,115
53821056676,58908860036,yinghaobro,64
53821056676,48413621030,chiafu358_,21
53821056676,66199492650,venus_p2014,548
53821056676,1968306711,wyljeni0812,52
53821056676,14764478564,calder_zituronsen_02.30,303
53821056676,5420402146,cccccchaaaaao,179
53821056676,62521077499,johnlee.6613,87
53821056676,63157288856,local_perfume_child,194
53821056676,3154431068,tsungjie0320,270
53821056676,62107693983,729.ec,160
53821056676,2285603134,charlie_lin1208,14
53821056676,869490032,pe3eggy,39
53821056676,64031391135,2711.lan.19,6
53821056676,6811248141,chanouncs,5
53821056676,52402047678,ansonlo.lifephilosophy,188
53821056676,22322574130,coffeebythefireplace,9
53821056676,6070701648,la.lumiereeee,43
53821056676,37006953,wayne0710,126
53821056676,52449317865,underlightweshine,104
53821056676,5322134137,lsy__0517,60
53821056676,70948493750,ex_perfumeexplorer,134
53821056676,4504707414,andidiisgood_19_3911,226
53821056676,1909801619,ngohouqq,12
53821056676,57203383975,magnifi_scentz,67
53821056676,60729603688,sotd9upper.hk,669
53821056676,4760834659,dearbottle0122,39
53821056676,2018738310,mk.wing1988,42
53821056676,2333076371,26__fe_ver,263
53821056676,52281230975,sun_hui_wen,22
53821056676,498681382,victoria0904,22
53821056676,3832376967,0.0_namu,230
53821056676,188601371,carmenaewm,189
53821056676,8409090655,dutze___,167
53821056676,299779564,tzrating,14
53821056676,4766375427,jack_qwwp,59
53821056676,7050144848,h.f._06,63
53821056676,14457451476,tippppppppiliu,21
53821056676,43984626,kobechanhh,113
53821056676,3241040534,wen93jue,31
53821056676,3594526712,janny923356,70
53821056676,2129785479,kum.nada,655
53821056676,1530238669,mgum____,22
53821056676,8571390775,change_0914,61
53821056676,21682189328,sc.lifewith__,263
53821056676,499803155,lulu_98618,72
53821056676,7488426784,tsaosirqq,1808
53821056676,235645671,rieol147,26
53821056676,22146624285,_alvincia,175
53821056676,1635121119,bo__0935,93
53821056676,50647881324,uciiknn,29
53821056676,1090143,damien0830,257
53821056676,47536440,inkodesu,163
53821056676,1271616925,kh930.tennis,68
53821056676,54061170596,deyu740,61
53821056676,12766188117,_tien.tr,44
53821056676,41312534819,aidah0931,486
53821056676,65059519877,tr_perfumeee,498
53821056676,56457743489,sky.oud.ep,173
53821056676,51909100857,hcs_celestine,2
53821056676,1572346589,shui_shui401,30
53821056676,68282118186,absoflowinglutely,143
53821056676,569543341,janice870211,151
53821056676,1684746446,ferbby_,237
53821056676,5360617631,r_in_ininder_,162
53821056676,45010798727,shh15535,7053
53821056676,3420121443,yi_chen436,157
53821056676,567119881,teresa_0059,31
53821056676,7182641,cxxkxxt,78
53821056676,2961754373,_zi_hong,22
53821056676,58196677729,eileensaysomething,72
53821056676,5849693049,ghost852505,30
53821056676,197406212,l_mandy,92
53821056676,65217504068,blue_water_m,550
53821056676,1480611194,zzz.ou,349
53821056676,58618788423,vientdecelia,418
53821056676,1757336326,wsdldofmxmwkekd,53
53821056676,6444285752,yenling_1995,153
53821056676,1296033,chuantw,50
53821056676,50535569913,lookingfor_meaning,4
53821056676,4200228299,hank_ho___,130
53821056676,3319140458,areanboy1228,376
53821056676,1421402243,oajgnil4240,0
53821056676,67457186091,perfume.novice,246
53821056676,8973622651,vicky___0601,65
53821056676,3190665327,chris_descent,878
53821056676,54586049827,mya_28109,99
53821056676,1470257500,atlantispear,0
53821056676,5492818079,hung__9127,46
53821056676,520167596,0la.yu,116
53821056676,55208844831,engelbert.kiwi,28
53821056676,727709928,kayy_rever,152
53821056676,46673902408,7tien9,53
53821056676,1758382198,kenken_kevin,10
53821056676,3161664417,imkabe_yu,121
53821056676,5840333398,c_ziqin,191
53821056676,14707426,playiiing,183
53821056676,47272362,jing_hiss,11
53821056676,970096891,yuting.h.662,127
53821056676,634285221,shing_mak,67
53821056676,48663579,marmak_8135,160
53821056676,6266255,ansontsuitk,157
53821056676,5428307182,yuansuany,224
53821056676,46699397612,kittyho245,305
53821056676,60432649936,olfactory.shutter,92
53821056676,192649,itsfion,9
53821056676,288511660,yi_t5in8g_,55
53821056676,24898974665,lavandin4301,12
53821056676,589825864,sinceo77,53
53821056676,599067552,milern23,143
53821056676,1069188643,wong3136377,275
53821056676,2100683943,teddepp,173
53821056676,1710488759,kaihsiang.h,224
53821056676,1816023990,anikiwsh,22
53821056676,24363828296,9semii,27
53821056676,40147625339,accaishere,32
53821056676,302733181,llytchellly,147
53821056676,61565097707,ethereal_xanadu,129
53821056676,1388809490,tzu_chi_chou,78
53821056676,32177958,dav1dycf,54
53821056676,185070231,agneslklau,108
53821056676,59765994464,tumamanque_,65
53821056676,5540397032,junjun____977,244
53821056676,331376112,pakkyy2530,31
53821056676,3594883302,uormzz0l,18
53821056676,28249229293,l.enyou,84
53821056676,1286253444,jenk25430,13
53821056676,47205351600,evababy1688,113
53821056676,57789079954,liquidlover_,345
53821056676,59803283918,c.cyuan,7
53821056676,34684071,realnunsa,133
53821056676,1007563005,d908__,86
53821056676,257970528,pavel11roy,68
53821056676,617678927,170_jel_liz,163
53821056676,334911221,fafay_hsieh,75
53821056676,30629160,k.w.k,159
53821056676,5380312822,60_1801123,116
53821056676,2053975933,yu0015yu,18
53821056676,58570219343,changyc.watch,598
53821056676,352907935,chingkoxdxd,9
53821056676,6863711448,hopeliu5069,69
53821056676,62955239193,p.is.alive,1000
53821056676,2096832,mitsukoshi,51
53821056676,460528171,tantantan__,87
53821056676,53631781,fe111003_,124
53821056676,4190621919,yyyy__jjjj_,21
53821056676,34735848,erikwonghl,57
53821056676,60337546910,jack4005jack,0
53821056676,1928511442,whhyy_11,111
12143994,1716458747,s.t.a_2010,60
12143994,56504277559,yudhi_kurniawan99,51
12143994,67634028831,siti70964,11
12143994,70589765575,rohendiawanh,10
12143994,20320897783,norquoc,1
12143994,8043146245,ultraqwoke,68
12143994,46138427377,arf.hzrl23,7
12143994,58742389220,kamal.rusdii,15
12143994,4579348645,kidmingwoo__,2
12143994,11439769022,angkasa.chd,81
12143994,47976937529,pati_kapitan,28
12143994,668895850,epdaruilaon,30
12143994,7314767623,eternal_flame327,15
12143994,66309326457,eugebe84,7
12143994,14529303,hsemana17,197
12143994,652200554,__sassm,111
12143994,70294347071,asya_fcstarfit,0
12143994,69460411337,ctkc230,3
12143994,57264287693,iyroszes_12,93
12143994,48876330219,a_______k_______k,267
12143994,568453359,k__e__i__t__h__,154
12143994,4277191286,ajira.rahez,2173
12143994,2267476818,agnestartee73,14
12143994,5742510789,edicte_merr,14154
12143994,3266490481,jecozy,0
12143994,53204719198,rasi_start,234
12143994,40850975465,lharrbi,3481
12143994,67655653109,hllw_anahhh,5
12143994,57617490217,cahyo_luky,37
12143994,54771615596,venozora__,20
12143994,52733626556,sh______hy,2
12143994,11044398673,dleedalee_,4
12143994,3784305603,maryam_ir1994,251
12143994,70770281561,moch.agushermawan,1
12143994,54703574,hafizfizzy,708
12143994,483965071,syxxhd,29
12143994,4551265,nndreyy,150
12143994,36492813854,imridan__,14
12143994,49144485494,alamsyahpampakin,211
12143994,499582904,rizanu_,36
12143994,11803533042,mail_pur,0
12143994,65295192914,kzeffrin,44
12143994,67481750057,boyking5412,3
12143994,284740899,chm_lester,51
