thread_user_pk,thread_username,thread_follower_pk,thread_follower_username,follower_count
63363799590.0,jen__briggs,65169063515.0,whalealphacalls_,
63363799590.0,jen__briggs,63088626056.0,breezylicious319,
63363799590.0,jen__briggs,70492410269.0,garden_blueprints,
63363799590.0,jen__briggs,63493712482.0,resumesbeyondwords,
63363799590.0,jen__briggs,64519637830.0,walterdgreason,
63363799590.0,jen__briggs,63486481351.0,politidope,
63363799590.0,jen__briggs,63402477163.0,david.heath.writer,
63363799590.0,jen__briggs,70382313887.0,the_bad_girl_from_the_tree,
63363799590.0,jen__briggs,63092482267.0,dr.sandyb,
63363799590.0,jen__briggs,65935688928.0,the_cracken0924,
63363799590.0,jen__briggs,63476283963.0,ericmmrozek,
63363799590.0,jen__briggs,63418215995.0,whighsmith,
63363799590.0,jen__briggs,64654900313.0,car.lover.usa7,
63363799590.0,jen__briggs,71360840324.0,waiifuwifey,
63363799590.0,jen__briggs,63312280960.0,greiner4648,
63363799590.0,jen__briggs,70444708520.0,compakpressed,
63363799590.0,jen__briggs,65765275546.0,hehe_wasifa,
63363799590.0,jen__briggs,63452404993.0,keepmelearning,
63363799590.0,jen__briggs,63418127975.0,mediumboi,
63363799590.0,jen__briggs,63469689151.0,dr_jonathan_stea,
63363799590.0,jen__briggs,63069351601.0,007morgana,
63363799590.0,jen__briggs,63424402100.0,sauvblancsubmarine,
63363799590.0,jen__briggs,67861889727.0,prbboz,
63363799590.0,jen__briggs,63238162766.0,curatedworldcuisine,
63363799590.0,jen__briggs,63315913227.0,dykem819,
63363799590.0,jen__briggs,63429161122.0,navigatinghealingpathways,
63363799590.0,jen__briggs,63611088708.0,realariaajaeger,
63363799590.0,jen__briggs,63281808957.0,emily.anne.g,
63363799590.0,jen__briggs,63464011248.0,brunswickwax,
63363799590.0,jen__briggs,63278095795.0,carl_on_piano,
63363799590.0,jen__briggs,63034821898.0,joris_hidan,
63363799590.0,jen__briggs,63178069541.0,alexandriaa_marie,
63363799590.0,jen__briggs,63423716218.0,littlemissvrb,
63363799590.0,jen__briggs,63323208537.0,shannonkculpepper,
63363799590.0,jen__briggs,63055308716.0,if_obama_did_it,
63363799590.0,jen__briggs,63396327828.0,cerebral.soup,
63363799590.0,jen__briggs,63471786240.0,catherine_rollison,
63363799590.0,jen__briggs,63403981786.0,sclinton323,
63363799590.0,jen__briggs,65109084403.0,aeonian_prophecy_coach,
63363799590.0,jen__briggs,63269011269.0,aenajk,
63363799590.0,jen__briggs,63277192925.0,obong.hilary,
63411213493.0,tmhorrocks156,63434766330.0,mariosozos,
63411213493.0,tmhorrocks156,63396702651.0,lilithpromotionshq,
63411213493.0,tmhorrocks156,70591798307.0,dry_cough_records,
63411213493.0,tmhorrocks156,63442541873.0,starandgarter,
63411213493.0,tmhorrocks156,69844062788.0,elizabethalker,
63411213493.0,tmhorrocks156,63404187312.0,zipporecords,
63411213493.0,tmhorrocks156,64886033991.0,vinyl.resting.place.afflecks,
63411213493.0,tmhorrocks156,63452389466.0,maiovvi,
63411213493.0,tmhorrocks156,63303218728.0,sevensistersheavymetal,
63051678614.0,fsfwannabe,63406029489.0,crystalwaters67,
63051678614.0,fsfwannabe,63268711680.0,elea.nor1962,
63051678614.0,fsfwannabe,63096474837.0,grablul,
63051678614.0,fsfwannabe,63402861232.0,coolrandompers1,
63051678614.0,fsfwannabe,63260218280.0,grawk,
63051678614.0,fsfwannabe,63404047260.0,queeneofthreads,
63051678614.0,fsfwannabe,63240566518.0,blackwhiteman21,
63051678614.0,fsfwannabe,63102704117.0,a_lad_named_g,
63051678614.0,fsfwannabe,63131493441.0,julielborst,
63051678614.0,fsfwannabe,63470317024.0,jointheunionus,
63051678614.0,fsfwannabe,63105899929.0,whittaker5569,
63051678614.0,fsfwannabe,63461976835.0,hallicasserjayne,
63051678614.0,fsfwannabe,63140698187.0,brooklyn_ellis66,
63051678614.0,fsfwannabe,68086848419.0,thedickeyshow,
63051678614.0,fsfwannabe,63121162202.0,sarahccconnor,
63439431067.0,ej_parker.starfleet.intel,71492171565.0,anne.kinsey.writes,
63439431067.0,ej_parker.starfleet.intel,63429565267.0,h.p_shovekraft,
63439431067.0,ej_parker.starfleet.intel,63101678880.0,carnivorousmower,
63439431067.0,ej_parker.starfleet.intel,63098974368.0,kaydorbz,
63439431067.0,ej_parker.starfleet.intel,63092847776.0,diana_unleashed,
63439431067.0,ej_parker.starfleet.intel,63300234769.0,larryspencer870,
63439431067.0,ej_parker.starfleet.intel,63143644520.0,bassma_n_radi,
63439431067.0,ej_parker.starfleet.intel,63246239590.0,cameryn_leah,
63439431067.0,ej_parker.starfleet.intel,63047279011.0,the.constellationship,
63439431067.0,ej_parker.starfleet.intel,63263278053.0,luraellen,
63439431067.0,ej_parker.starfleet.intel,63095551642.0,e.t.lyons,
63439431067.0,ej_parker.starfleet.intel,63258957677.0,slovenellie,
63201295633.0,johnnietreadway,63089995171.0,beardsandsundries,
63201295633.0,johnnietreadway,63369524909.0,bcoll1512,
63201295633.0,johnnietreadway,63407359971.0,tristansnell,
63201295633.0,johnnietreadway,63431210403.0,flyte2000,
63201295633.0,johnnietreadway,63387318505.0,david.silberstein,
63201295633.0,johnnietreadway,63434131390.0,carriercarnes,
63201295633.0,johnnietreadway,63272272644.0,thomas_rosenstand,
63201295633.0,johnnietreadway,63399299155.0,georgianbaybillcochrane,
63201295633.0,johnnietreadway,63247807826.0,aripthreads,
63201295633.0,johnnietreadway,63085933413.0,maryangelapernanyc,
63201295633.0,johnnietreadway,63411474950.0,miguelangelgmc90,
63201295633.0,johnnietreadway,63128844830.0,kominkzun,
63201295633.0,johnnietreadway,63045061857.0,iamcicero2,
63201295633.0,johnnietreadway,63435393430.0,sheryl_mom_of_5,
63201295633.0,johnnietreadway,63387495081.0,tommygladney,
63201295633.0,johnnietreadway,63060702144.0,michaelkap70,
63201295633.0,johnnietreadway,63372935660.0,cycequeen,
63201295633.0,johnnietreadway,63088583025.0,bluetodabone,
70820234630.0,shay_mccoyy,65049804613.0,traumasaves,
70820234630.0,shay_mccoyy,68923943026.0,paula_m_hyland,
70820234630.0,shay_mccoyy,63266383038.0,00rampage,
63523590248.0,delirium.tremens,63572676420.0,danic,
63523590248.0,delirium.tremens,66547480877.0,nayarapenagago,
63523590248.0,delirium.tremens,63520261840.0,pedroluis22_,
64408966741.0,bellasmomkc,63284293262.0,jillybooth,
64408966741.0,bellasmomkc,70047109204.0,jona_dogs_shelter,
64408966741.0,bellasmomkc,68351699565.0,genxdoc,
64408966741.0,bellasmomkc,63070292816.0,lukehurd,
64408966741.0,bellasmomkc,63992350666.0,sommerlindcaroline,
64408966741.0,bellasmomkc,63372348501.0,rachel.emberton,
64408966741.0,bellasmomkc,63054159306.0,rusti14,
64408966741.0,bellasmomkc,63508704297.0,deniseky,
64408966741.0,bellasmomkc,63157167461.0,drskerritt,
64408966741.0,bellasmomkc,63474617901.0,ryan_reads_and_writes,
64408966741.0,bellasmomkc,63383954016.0,wigginandrew,
64408966741.0,bellasmomkc,65689503040.0,worldtimelessvisuals,
64408966741.0,bellasmomkc,69171239145.0,zhangyongz7074,
64408966741.0,bellasmomkc,63272062493.0,sydneysdogcookies,
63051093857.0,krosy61,63456210496.0,deserter86,
63051093857.0,krosy61,63127620530.0,elemental.archfey,
63051093857.0,krosy61,64052750639.0,theenergyvoyantnurse,
63051093857.0,krosy61,63439428867.0,amandajo424,
63051093857.0,krosy61,63470000245.0,plantlady_42,
63051093857.0,krosy61,69867272343.0,darrell_823,
63051093857.0,krosy61,71703617310.0,mareetruelove,
63051093857.0,krosy61,63081839726.0,desireematlock,
63051093857.0,krosy61,66240392594.0,simon_fauteux,
63051093857.0,krosy61,63448555074.0,megankelleyhall,
63051093857.0,krosy61,63237663116.0,kimmbberr,
63051093857.0,krosy61,63168430633.0,theaussiepossenm,
63051093857.0,krosy61,65588389632.0,thehanyou,
63051093857.0,krosy61,63125808451.0,zarahfl,
63051093857.0,krosy61,63398892621.0,tina.c.parr,
63051093857.0,krosy61,63420723295.0,bk_and_cleos_mom,
63051093857.0,krosy61,63444804410.0,kmr71170,
63051093857.0,krosy61,63307936037.0,harryhadapine,
63051093857.0,krosy61,69402306709.0,ralph_j55,
63051093857.0,krosy61,63134732756.0,catarinaesteves.co,
63051093857.0,krosy61,64483095290.0,atheistadamx,
63051093857.0,krosy61,63089468178.0,pito405,
63051093857.0,krosy61,69061848249.0,kreepfaktory,
63051093857.0,krosy61,69366324553.0,cjrttla,
63051093857.0,krosy61,63103748688.0,thecoffeygrounds,
63051093857.0,krosy61,63278971158.0,mikeandjens,
63051093857.0,krosy61,63376186679.0,myersmehl,
63051093857.0,krosy61,63641088558.0,robinreed53,
70026911208.0,hahahassica,63447339230.0,j3ffreyj,
70026911208.0,hahahassica,63278971158.0,mikeandjens,
70026911208.0,hahahassica,63439284084.0,demandlucha,
70026911208.0,hahahassica,63370463919.0,toronto.morning,
70026911208.0,hahahassica,70432924202.0,annahouston78,
67105173079.0,sue.j.ro,63147389035.0,bbrigade,
67105173079.0,sue.j.ro,63289885996.0,maureen.mcdonald.520,
67105173079.0,sue.j.ro,63092253617.0,phymog,
67105173079.0,sue.j.ro,63420340977.0,karenhanhurst,
67105173079.0,sue.j.ro,69704844413.0,sweet_savanna_cheyenne,
67105173079.0,sue.j.ro,63723048862.0,ilberlinese,
67105173079.0,sue.j.ro,63271787952.0,magstutchbury,
67105173079.0,sue.j.ro,63087799983.0,meidas_regina,
67105173079.0,sue.j.ro,63087493367.0,laurellmuller,
69840360139.0,christopher.weddle.zero,63453121965.0,skelleysalvador,
69840360139.0,christopher.weddle.zero,63447772287.0,symbiosismagazine,
65680125680.0,heatherbrownsmith,65877278071.0,legracieuxcreative,
65680125680.0,heatherbrownsmith,63304066419.0,rainbow_in_the_dark_,
65680125680.0,heatherbrownsmith,63249875149.0,cindylhewe,
65680125680.0,heatherbrownsmith,63293218104.0,grace_and_holmes_interiors,
65680125680.0,heatherbrownsmith,63076036132.0,angryblueplanet,
65680125680.0,heatherbrownsmith,63087276123.0,ingrid.e.ramsey,
65680125680.0,heatherbrownsmith,63090751274.0,natural_foods_geezer,
