user_pk,follower_pk,follower_username,follower_count
623659295,2133818448,ciara_sellshomes,913
623659295,11703813,reginanicolecarter,3231
623659295,1335729983,createwealthwithkevelynjenea,338
623659295,488024099,jadasymone__,232
623659295,25395008,_amazingjayy_,174
623659295,255455739,fadedfro,699
623659295,7515911042,theselfcareking_kenneth,9468
623659295,9545332,simplybeingdiny,1387
623659295,180367106,mzomg_travelz22,217
623659295,4287899755,brokerchristian.bpre,588
623659295,8714035942,charles_home_improvement_llc,423
623659295,15216996,businessbarbieari,642
623659295,2033551,laurenpcrane,230
623659295,282852820,rocheeka_moves_u_forward,191
623659295,31015930,roziejae,164
623659295,337038746,drstaciemorris,2997
