user_pk,follower_pk,follower_username,follower_count
191795654,57019684594,fynestxem,87
191795654,1121103950,msthumza,209
191795654,45890418094,myotherpersonas_,0
191795654,47862541702,olemwangi680,27
191795654,71592040954,olivaemma883,92
191795654,253889021,jaylo_gal,428
191795654,69210257618,tashou.boo,2285
191795654,3528433407,empathdar,43
191795654,72120074547,gisellecardiel78,1
191795654,72253498180,eileenenos8,2
191795654,2208594831,heyitsmerosi,2079
191795654,6223263453,trisha.couture,621
191795654,1572938827,bong0bae,243
191795654,1399135682,thegoonageisreal,516
191795654,7408624672,rlklosangeles,123
191795654,45461167831,auntleelee67,111
191795654,328611008,missnor4.0,48
191795654,51905270709,mcghee_st_amand_16,201
191795654,25564054,songjoann,91
191795654,493374493,osteoferocious_,67
191795654,46654369969,navymum61,36
191795654,33840588392,_hostcookie,111
191795654,64128069684,thamsanqafakude,11
191795654,968031163,rmthompkins,179
191795654,579415651,jern_ward,107
191795654,54725144320,xx__manni__001,29
191795654,1912671272,sarri.r,75
191795654,36512210177,ireevibe,9
191795654,48863339882,sweet_nati_7,101
191795654,1532875655,kamthelioness,37
191795654,58164734915,rusalina2894,3
191795654,2137826132,rose_loves_shitzus,1169
191795654,5300534,noe11e,229
191795654,344702696,sonigirl6,175
191795654,40189793980,namei_swhat,7
191795654,203481942,adventures_of_anoushka,174
191795654,8574727281,glenyskev,281
191795654,71654309554,_leoxxne._,1
191795654,56889788442,exisetablo,5
191795654,7723152072,nume_dun,103
191795654,652055265,k.k.a.s.e.y.y,16
191795654,4178253911,binnie30april,328
191795654,58606108845,gr8raccoon,46
191795654,16134831488,10st_rajput.boy,14
191795654,2953719644,exhibition_production,1081
191795654,1411165562,chrissyp1975,28
191795654,71893848651,djloverdan,10
191795654,64524103966,davisondzimbamusic,0
191795654,50456127580,ri3yadh,212
191795654,53309390245,dontcallmethepodcast,1199
191795654,224478916,_kolbyallen,55
191795654,69606405124,holk2950,17
191795654,72023882500,melina.blkmn,152
191795654,3636696263,atoasc,12
191795654,49444378821,cmlateef,1
191795654,53151726883,whooisynie,94
191795654,53704280242,princey.booo,112
191795654,71294483300,___photographer___boy__,3
191795654,71784175947,slimebaby109,6
191795654,70897599869,izzybellacarm,11
191795654,1648277310,supermariocormanes,72
191795654,4585929355,vardymedia,49
191795654,299900797,teeegaannn,7
191795654,34421956922,creativeknl,24
191795654,2070475315,_ailxxni_,60
