531758406,62926993725
60850232106,62926993725
55968501995,62926993725
60628346710,62926993725
65391034968,62926993725
38077850387,62233317658
55178050501,38077850387
54579428206,55178050501
54579428206,38077850387
64379260940,38077850387
262856836,38077850387
56714285656,38077850387
34158564957,38077850387
34158564957,3190611644
50656527917,38077850387
62233317658,38077850387
1501070805,1795971330
1795971330,1501070805
3098195771,1501070805
33498315874,1501070805
51524079790,65532133383
65242802457,65532133383
65242802457,64968768247
58086058382,65532133383
58086058382,69892071057
58086058382,67044607463
67044607463,58086058382
67044607463,66926602911
69892071057,58086058382
69892071057,33227963881
69892071057,67750857144
53982955686,65532133383
62619594223,65532133383
69474045690,62619594223
69474045690,3652570
69474045690,231108107
69474045690,49155530980
69474045690,64205859610
69474045690,63694491313
69474045690,35871570702
6267328541,65532133383
65465879934,6267328541
65465879934,66597266718
65465879934,16938171711
65465879934,4050281104
65465879934,59125165386
65465879934,422620232
65465879934,68113796594
67115637172,65532133383
67115637172,69523563986
69807941929,67115637172
69807941929,69021497990
69807941929,62944256096
69807941929,16627302212
69807941929,60017942619
69807941929,65924614114
69807941929,104866824
69807941929,69925710829
70119456026,67115637172
70119456026,2290539670
70119456026,64046993342
70119456026,68840197534
70119456026,66985083437
70119456026,6101725118
70119456026,58176440558
70119456026,104866824
68982694141,67115637172
68982694141,63197517181
65236883921,67115637172
65236883921,65360210258
65236883921,67592464790
65236883921,69002489097
65236883921,68185639271
65236883921,63034618140
65236883921,67551803858
65236883921,56844907442
65236883921,58176440558
65236883921,104866824
65236883921,70803697456
67038712330,65532133383
67281319268,65532133383
65360210258,65532133383
67592464790,65532133383
59097305524,67592464790
59097305524,69002489097
59097305524,64663554866
59097305524,33227963881
59097305524,64742589392
59097305524,47063030
59097305524,49325457696
59097305524,63034618140
59097305524,56325795028
59097305524,69396437491
59097305524,69220749169
59097305524,4517315749
59097305524,70603725724
59097305524,63426264501
59097305524,58176440558
65448076319,67592464790
65448076319,64710841045
69511573422,67592464790
69511573422,69002489097
69511573422,64722258635
69511573422,68817882368
69511573422,69632304613
69002489097,65532133383
69002489097,64700152029
66867106474,69002489097
66867106474,67750857144
70690130037,24736383042
49519786147,24736383042
4023341285,24736383042
6053618475,24736383042
69822893255,24736383042
63959794645,24736383042
8611865700,24736383042
635836312,24736383042
65767865400,24736383042
32882873105,24736383042
4266037558,24736383042
70245543127,24736383042
60089084248,24736383042
64568406435,24736383042
4203525129,64568406435
4203525129,67744984166
4203525129,52603632038
62496872860,24736383042
58904352841,24736383042
37591806435,24736383042
48654318173,24736383042
4478716867,24736383042
7175027371,24736383042
7278044187,497112339
7278044187,1944910755
7278044187,9231843386
18488129930,7278044187
18488129930,11816871845
58434001614,7278044187
58434001614,11816871845
58434001614,9231843386
11816871845,7278044187
36797143511,7278044187
497112339,7278044187
318005933,7278044187
1944910755,7278044187
54324637400,7278044187
9231843386,7278044187
2036259304,7278044187
2036259304,5875232956
4742620867,7278044187
6164989895,7278044187
31569435269,2347943083
494862188,2347943083
1566341300,2347943083
586576035,2347943083
290077274,2347943083
3289958773,2347943083
202036779,8685046141
6206537530,8685046141
241619877,8685046141
57844592077,241619877
57844592077,3491424717
57844592077,4646404882
57844592077,51610140850
57844592077,554297015
8478194452,8685046141
38594327,8685046141
4054448007,8685046141
8754667816,8685046141
16950816919,8685046141
3665985737,4505793037
308534271,3665985737
4505793037,3665985737
38202437,3665985737
8947694960,3665985737
60721121735,8947694960
60721121735,51283585135
60721121735,56683068424
60721121735,7962220044
553016573,3665985737
2280680381,3665985737
48676890,3665985737
5955275713,1952492130
7124161885,5955275713
370642029,5955275713
146235483,5955275713
3020058788,5955275713
51513996845,5955275713
492105513,5955275713
1952492130,5955275713
61975126348,5955275713
64700152029,9132487662
64700152029,64742589392
67575164469,64700152029
70107501522,64700152029
70107501522,67974267145
70107501522,65924614114
65924614114,70107501522
65924614114,68185639271
65924614114,37052383249
68185639271,64700152029
67125878058,68185639271
67125878058,64199426995
67125878058,69511573422
67125878058,69668673364
67125878058,70244781238
67125878058,254156910
67125878058,63694491313
67125878058,58768201746
60549171727,68185639271
60549171727,64663554866
60549171727,67125878058
70119595717,68185639271
70119595717,64663554866
70119595717,67974267145
70119595717,64722258635
70119595717,254156910
70119595717,70219841028
70119595717,70803697456
9132487662,64700152029
64663554866,64700152029
57059193707,64663554866
57059193707,63197517181
69440104700,64663554866
69440104700,63197517181
69440104700,68817882368
33227963881,64700152029
68331790611,33227963881
68331790611,66676950913
68331790611,67750857144
64742589392,64700152029
5554251773,64742589392
5554251773,190996049
5554251773,65924614114
5554251773,68331790611
5554251773,69258753506
5554251773,47717267815
5554251773,69538221169
5554251773,65194347532
5554251773,61750355163
5554251773,70129600510
5554251773,3646484605
5554251773,64772542911
67974267145,64700152029
2152647787,67974267145
2152647787,10501665
56325795028,67974267145
56325795028,64722258635
66985083437,67974267145
66985083437,70119456026
66985083437,2718996890
66985083437,48307289790
3432159842,64700152029
3432159842,68190458246
6009023818,31802323604
8108280637,31802323604
1208105319,31802323604
45206400704,31802323604
206018845,31802323604
1901363835,31802323604
1604662723,3064768249
1573516762,3064768249
51115300,3064768249
462742060,3064768249
3517783983,3064768249
1550810665,3064768249
871008079,3064768249
4039026617,3064768249
3895066931,3064768249
47609314185,3064768249
2295948356,3064768249
4451904775,2295948356
4451904775,3064768249
31547190304,9036822529
31547190304,2464302502
31547190304,2905231255
69768516503,31547190304
70390699831,31547190304
68357860993,31547190304
69770820879,31547190304
69816952316,31547190304
7182123254,31547190304
9036822529,31547190304
2464302502,31547190304
56201789017,31547190304
8577298540,31547190304
2905231255,31547190304
3028426992,2024680717
61500212052,2024680717
68973123650,2024680717
52668255357,2024680717
7984557454,2024680717
2008178751,2024680717
35799324291,2024680717
60349999834,62814172960
39929300,62814172960
1826947729,62814172960
418167192,62814172960
1751917742,62814172960
41285462479,1751917742
41285462479,7713310722
41285462479,46650788255
41285462479,5511839193
41285462479,3634511697
41285462479,1204076
41285462479,68088288317
41285462479,39708092502
308260982,62814172960
53557878612,67150679293
50447373530,67150679293
50340701728,67150679293
5798486275,67150679293
19128307015,67150679293
3560050423,67150679293
5840735862,67150679293
53307510191,67150679293
37041320444,67150679293
22740992706,67150679293
70355192460,67150679293
62545893179,67150679293
3238701780,67150679293
41096781851,14889281679
41096781851,49325457696
65173480148,41096781851
47063030,41096781851
47063030,896448
4064615149,41096781851
4064615149,67453975402
4064615149,58834503289
4064615149,70462875684
69427449945,41096781851
69427449945,60220452727
53892820343,41096781851
14889281679,41096781851
2223606297,41096781851
45441447647,41096781851
51913438733,45441447647
51913438733,3058984397
51913438733,64423016047
70565933509,41096781851
70565933509,8217099594
60194348963,41096781851
2339018969,60194348963
2339018969,46760191179
56367819325,41096781851
49325457696,41096781851
49325457696,39841787802
190996049,49325457696
190996049,37052383249
3261154510,41096781851
7158518315,41096781851
1259313668,41096781851
1259313668,68355878085
51527903095,41096781851
53949134079,51527903095
53949134079,60383466605
69676076761,51527903095
69676076761,58118933423
69676076761,69615922812
69676076761,47528567825
66311019730,41096781851
61212167643,2138557447
55556495097,2138557447
18737263847,2138557447
13786404111,2138557447
2036236189,2138557447
5318331248,2138557447
49755804811,2138557447
32791505565,9484249838
53722241845,9484249838
33393641668,9484249838
6063835004,9484249838
70370137711,58532451533
64129011392,58532451533
64669916686,58532451533
65955112280,58532451533
65638870157,58532451533
53050232690,58532451533
66315640601,58532451533
69649218813,58532451533
64085065614,58532451533
68280360112,58532451533
174237756,28739294
2584197,28739294
2929860728,28739294
483994370,28739294
60265904250,28739294
3491424717,2539769
3491424717,41854294
597132502,2539769
7011146698,2539769
6794452745,2539769
34995539,2539769
576790596,2539769
66608033760,576790596
66608033760,44193937656
66608033760,51316841594
66608033760,65801655839
66608033760,68202461433
19929754,576790596
19929754,19516140
66840201766,2539769
2218239309,2539769
